State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Rainfall..mm.,Soil Ph Level,high Temp,low Temp,MeanTemperature,Air humidity,,,,,,,,,,,
Uttar Pradesh,AMBEDKAR NAGAR,2005,Kharif     ,Bajra,78,122,1.56,725.7,1,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,ALIGARH,2006,Whole Year ,Guar seed,145,122,0.84,529.3,1,40,36,21,65,,,,,,,,,,,
Uttar Pradesh,KAUSHAMBI,2007,Summer     ,Urad,248,122,0.49,572.5,2,42,10,27,63,,,,,,,,,,,
Uttar Pradesh,SAHARANPUR,2007,Kharif     ,Urad,277,122,0.44,572.5,1,42,8,26,61,,,,,,,,,,,
Uttar Pradesh,BALLIA,2008,Kharif     ,Sweet potato,10,122,12.2,953.3,1,38,9,26,67,,,,,,,,,,,
Uttar Pradesh,MEERUT,2009,Kharif     ,Sweet potato,9,122,13.56,549.2,1,40,8,26,63,,,,,,,,,,,
Uttar Pradesh,FATEHPUR,2010,Rabi       ,Linseed,211,122,0.58,820.7,2,44,30,37,63,,,,,,,,,,,
Uttar Pradesh,KANNAUJ,2012,Rabi       ,Maize,39,122,3.13,389.6,1,43,30,36,63,,,,,,,,,,,
Uttar Pradesh,KHERI,2012,Kharif     ,Dry ginger,25,122,4.88,389.6,2,44,31,37,70,,,,,,,,,,,
Uttar Pradesh,KUSHI NAGAR,2012,Summer     ,Moong(Green Gram),150,122,0.81,602.7,1,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,MATHURA,2013,Rabi       ,Onion,6,122,20.33,932.8,2,44,34,39,61,,,,,,,,,,,
Uttar Pradesh,AMBEDKAR NAGAR,2014,Rabi       ,Maize,51,122,2.39,486.9,1,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2014,Kharif     ,Sesamum,785,122,0.16,486.9,1,44,32,38,61,,,,,,,,,,,
West Bengal,BARDHAMAN,2003,Kharif     ,Sunflower,147,122,0.83,2723.3,0,35,13,26,75,,,,,,,,,,,
West Bengal,BANKURA,2006,Kharif     ,Sunflower,80,122,1.53,2262.1,0,38,10,24,64,,,,,,,,,,,
West Bengal,DINAJPUR UTTAR,2010,Autumn     ,Sesamum,80,122,1.53,2612.3,1,34,13,26,76,,,,,,,,,,,
West Bengal,MALDAH,2011,Summer     ,Moong(Green Gram),203,122,0.6,2418.7,0,34,13,26,76,,,,,,,,,,,
Uttar Pradesh,AMROHA,2001,Rabi       ,Barley,49,121,2.47,661.7,1,38,8,23,67,,,,,,,,,,,
Uttar Pradesh,AZAMGARH,2002,Kharif     ,Small millets,112,121,1.08,689.1,2,42,36,30,60,,,,,,,,,,,
Uttar Pradesh,AGRA,2003,Kharif     ,Sesamum,929,121,0.13,1047.5,2,40,36,31,55,,,,,,,,,,,
Uttar Pradesh,AMROHA,2003,Rabi       ,Barley,51,121,2.37,1047.5,1,38,8,23,67,,,,,,,,,,,
Uttar Pradesh,KANNAUJ,2003,Rabi       ,Masoor,135,121,0.9,1047.5,1,43,30,36,63,,,,,,,,,,,
Uttar Pradesh,KANPUR DEHAT,2003,Kharif     ,Sesamum,929,121,0.13,1047.5,2,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,BALLIA,2004,Whole Year ,Garlic,28,121,4.32,746.9,1,38,9,26,67,,,,,,,,,,,
Uttar Pradesh,VARANASI,2004,Kharif     ,Sannhamp,437,121,0.28,746.9,2,43,32,38,76,,,,,,,,,,,
Uttar Pradesh,ETAWAH,2005,Kharif     ,Jowar,106,121,1.14,725.7,2,42,8,26,61,,,,,,,,,,,
Uttar Pradesh,RAMPUR,2006,Whole Year ,Dry chillies,128,121,0.95,529.3,2,39,8,25,67,,,,,,,,,,,
Uttar Pradesh,SAHARANPUR,2006,Summer     ,Maize,91,121,1.33,529.3,1,42,8,26,61,,,,,,,,,,,
Uttar Pradesh,ALIGARH,2007,Kharif     ,Guar seed,144,121,0.84,572.5,1,40,36,21,65,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2007,Kharif     ,Moong(Green Gram),607,121,0.2,572.5,2,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,MAU,2007,Kharif     ,Sweet potato,9,121,13.44,741.2,1,41,9,26,64,,,,,,,,,,,
Uttar Pradesh,SHRAVASTI,2007,Kharif     ,Sweet potato,9,121,13.44,572.5,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,BULANDSHAHR,2008,Summer     ,Sunflower,65,121,1.86,799.8,2,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,SANT KABEER NAGAR,2009,Summer     ,Rice,63,121,1.92,610.2,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,ETAH,2010,Kharif     ,Groundnut,123,121,0.98,820.7,1,39,8,25,67,,,,,,,,,,,
Uttar Pradesh,KHERI,2010,Summer     ,Urad,214,121,0.57,820.7,2,44,31,37,70,,,,,,,,,,,
Uttar Pradesh,KANPUR NAGAR,2011,Summer     ,Tobacco,39,121,3.1,777.4,2,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,SHRAVASTI,2011,Kharif     ,Sesamum,558,121,0.22,777.4,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,SIDDHARTH NAGAR,2011,Summer     ,Maize,73,121,1.66,781.2,1,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,MORADABAD,2012,Kharif     ,Maize,135,121,0.9,389.6,2,43,30,37,66,,,,,,,,,,,
Uttar Pradesh,BIJNOR,2013,Summer     ,Rice,52,121,2.33,932.8,0,36,6,23,68,,,,,,,,,,,
Uttar Pradesh,ETAWAH,2014,Kharif     ,Groundnut,140,121,0.86,486.9,2,42,8,26,61,,,,,,,,,,,
Uttar Pradesh,SANT KABEER NAGAR,2014,Rabi       ,Gram,402,121,0.3,701.2,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif     ,Urad,226,121,0.54,701.2,1,41,25,33,58,,,,,,,,,,,
West Bengal,DARJEELING,2001,Whole Year ,Sesamum,250,121,0.48,2612.6,1,14,10,5,54,,,,,,,,,,,
West Bengal,BARDHAMAN,2003,Rabi       ,Peas & beans (Pulses),106,121,1.14,2723.3,0,35,13,26,75,,,,,,,,,,,
West Bengal,PURULIA,2003,Rabi       ,Khesari,213,121,0.57,2723.3,1,38,10,24,64,,,,,,,,,,,
West Bengal,MURSHIDABAD,2005,Rabi       ,Linseed,307,121,0.39,2807.7,2,35,11,26,77,,,,,,,,,,,
West Bengal,BARDHAMAN,2009,Rabi       ,Khesari,185,121,0.65,2324.6,0,35,13,26,75,,,,,,,,,,,
West Bengal,MALDAH,2012,Whole Year ,Tobacco,184,121,0.66,2632.2,0,34,13,26,76,,,,,,,,,,,
West Bengal,BANKURA,2014,Autumn     ,Maize,60,121,2.02,2322.6,0,38,10,24,64,,,,,,,,,,,
West Bengal,BARDHAMAN,2014,Kharif     ,Sannhamp,24,121,5.04,2322.6,0,35,13,26,75,,,,,,,,,,,
Uttar Pradesh,CHITRAKOOT,2002,Kharif     ,Moong(Green Gram),506,120,0.24,625.2,1,42,9,26,56,,,,,,,,,,,
Uttar Pradesh,MUZAFFARNAGAR,2003,Summer     ,Maize,88,120,1.36,1047.5,2,43,29,36,57,,,,,,,,,,,
Uttar Pradesh,AMROHA,2006,Whole Year ,Dry chillies,127,120,0.94,529.3,1,38,8,23,67,,,,,,,,,,,
Uttar Pradesh,GONDA,2006,Kharif     ,Bajra,68,120,1.76,529.3,1,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,MAU,2007,Rabi       ,Rapeseed &Mustard,104,120,1.15,741.2,1,41,9,26,64,,,,,,,,,,,
Uttar Pradesh,BAREILLY,2008,Rabi       ,Barley,44,120,2.73,799.8,2,41,27,34,60,,,,,,,,,,,
Uttar Pradesh,KAUSHAMBI,2008,Rabi       ,Masoor,150,120,0.8,799.8,2,42,10,27,63,,,,,,,,,,,
Uttar Pradesh,MAHARAJGANJ,2008,Rabi       ,Linseed,266,120,0.45,953.3,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,BARABANKI,2009,Rabi       ,Tobacco,21,120,5.71,549.2,2,43,27,35,73,,,,,,,,,,,
Uttar Pradesh,GHAZIABAD,2009,Kharif     ,Dry chillies,136,120,0.88,549.2,2,43,28,36,70,,,,,,,,,,,
Uttar Pradesh,HARDOI,2011,Summer     ,Sunflower,70,120,1.71,777.4,0,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,MAINPURI,2011,Rabi       ,Coriander,216,120,0.56,777.4,2,44,34,39,58,,,,,,,,,,,
Uttar Pradesh,BALLIA,2013,Summer     ,Moong(Green Gram),180,120,0.67,1041.4,1,38,9,26,67,,,,,,,,,,,
Uttar Pradesh,CHITRAKOOT,2013,Kharif     ,Small millets,164,120,0.73,932.8,1,42,9,26,56,,,,,,,,,,,
Uttar Pradesh,KUSHI NAGAR,2013,Summer     ,Moong(Green Gram),180,120,0.67,1041.4,1,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Rapeseed &Mustard,155,120,0.77,701.2,0,43,30,37,68,,,,,,,,,,,
Uttar Pradesh,MAHARAJGANJ,2014,Rabi       ,Barley,66,120,1.82,701.2,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2014,Summer     ,Tobacco,46,120,2.61,486.9,1,44,32,38,61,,,,,,,,,,,
West Bengal,MEDINIPUR WEST,2005,Rabi       ,Safflower,190,120,0.63,2807.7,2,28,14,22,72,,,,,,,,,,,
West Bengal,COOCHBEHAR,2008,Kharif     ,Groundnut,290,120,0.41,2689.9,0,34,29,26,77,,,,,,,,,,,
West Bengal,HOWRAH,2009,Summer     ,Moong(Green Gram),265,120,0.45,2324.6,0,36,13,27,75,,,,,,,,,,,
West Bengal,BIRBHUM,2011,Summer     ,Maize,75,120,1.6,2418.7,2,35,13,26,75,,,,,,,,,,,
West Bengal,JALPAIGURI,2011,Rabi       ,Peas & beans (Pulses),160,120,0.75,2418.7,0,34,29,26,77,,,,,,,,,,,
West Bengal,JALPAIGURI,2012,Rabi       ,Gram,86,120,1.4,2632.2,0,34,29,26,77,,,,,,,,,,,
West Bengal,HOOGHLY,2014,Rabi       ,Arhar/Tur,101,120,1.19,2322.6,0,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,SITAPUR,2001,Rabi       ,Maize,73,119,1.63,661.7,1,43,38,32,71,,,,,,,,,,,
Uttar Pradesh,ALLAHABAD,2002,Kharif     ,Sesamum,364,119,0.33,689.1,2,42,10,27,63,,,,,,,,,,,
Uttar Pradesh,MUZAFFARNAGAR,2002,Rabi       ,Maize,107,119,1.11,625.2,2,43,29,36,57,,,,,,,,,,,
Uttar Pradesh,BAGHPAT,2003,Rabi       ,Masoor,132,119,0.9,1047.5,1,40,8,26,63,,,,,,,,,,,
Uttar Pradesh,GONDA,2003,Kharif     ,Urad,407,119,0.29,1047.5,1,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2003,Summer     ,Maize,87,119,1.37,1047.5,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,SANT KABEER NAGAR,2003,Rabi       ,Gram,683,119,0.17,1096.4,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,LALITPUR,2004,Rabi       ,Linseed,232,119,0.51,642.3,0,42,29,36,74,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2005,Rabi       ,Linseed,289,119,0.41,725.7,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,ALLAHABAD,2007,Kharif     ,Sesamum,517,119,0.23,741.2,2,42,10,27,63,,,,,,,,,,,
Uttar Pradesh,AZAMGARH,2008,Rabi       ,Masoor,101,119,1.18,953.3,2,42,36,30,60,,,,,,,,,,,
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Groundnut,239,119,0.5,820.7,2,44,31,38,61,,,,,,,,,,,
Uttar Pradesh,MAHOBA,2010,Kharif     ,Maize,81,119,1.47,820.7,1,42,9,26,56,,,,,,,,,,,
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Summer     ,Onion,11,119,10.82,777.4,0,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Rice,76,119,1.57,777.4,2,44,31,38,61,,,,,,,,,,,
Uttar Pradesh,LALITPUR,2011,Summer     ,Onion,11,119,10.82,777.4,0,42,29,36,74,,,,,,,,,,,
Uttar Pradesh,MATHURA,2011,Rabi       ,Masoor,62,119,1.92,777.4,2,44,34,39,61,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2011,Kharif     ,Sesamum,887,119,0.13,777.4,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,MORADABAD,2012,Kharif     ,Dry chillies,148,119,0.8,389.6,2,43,30,37,66,,,,,,,,,,,
Uttar Pradesh,SULTANPUR,2012,Kharif     ,Bajra,141,119,0.84,389.6,1,44,34,39,62,,,,,,,,,,,
Uttar Pradesh,ETAWAH,2014,Kharif     ,Dry chillies,144,119,0.83,486.9,2,42,8,26,61,,,,,,,,,,,
Uttar Pradesh,GORAKHPUR,2014,Rabi       ,Maize,33,119,3.61,486.9,2,42,30,36,69,,,,,,,,,,,
Uttar Pradesh,MEERUT,2014,Summer     ,Maize,67,119,1.78,486.9,1,40,8,26,63,,,,,,,,,,,
West Bengal,DARJEELING,2001,Rabi       ,Urad,225,119,0.53,2612.6,1,14,10,5,54,,,,,,,,,,,
West Bengal,DARJEELING,2004,Rabi       ,Urad,225,119,0.53,2714.7,1,14,10,5,54,,,,,,,,,,,
West Bengal,DINAJPUR UTTAR,2005,Rabi       ,Khesari,191,119,0.62,2807.7,1,34,13,26,76,,,,,,,,,,,
West Bengal,DARJEELING,2008,Rabi       ,Rapeseed &Mustard,220,119,0.54,2689.9,1,14,10,5,54,,,,,,,,,,,
West Bengal,DINAJPUR DAKSHIN,2008,Rabi       ,Linseed,431,119,0.28,2689.9,1,24,13,26,76,,,,,,,,,,,
West Bengal,JALPAIGURI,2010,Autumn     ,Ragi,141,119,0.84,2612.3,0,34,29,26,77,,,,,,,,,,,
West Bengal,PURULIA,2010,Rabi       ,Linseed,347,119,0.34,2612.3,1,38,10,24,64,,,,,,,,,,,
West Bengal,MEDINIPUR EAST,2011,Summer     ,Sesamum,105,119,1.13,2418.7,2,28,14,22,72,,,,,,,,,,,
West Bengal,MALDAH,2012,Rabi       ,Groundnut,150,119,0.79,2632.2,0,34,13,26,76,,,,,,,,,,,
Maharashtra,JALNA,2007,Kharif     ,Jowar,99,118,1.19,1040.4,1,31,17,24,63,,,,,,,,,,,
Uttar Pradesh,AMROHA,2002,Rabi       ,Barley,48,118,2.46,625.2,1,38,8,23,67,,,,,,,,,,,
Uttar Pradesh,KAUSHAMBI,2002,Kharif     ,Maize,86,118,1.37,625.2,2,42,10,27,63,,,,,,,,,,,
Uttar Pradesh,HAMIRPUR,2003,Kharif     ,Groundnut,341,118,0.35,1047.5,2,44,31,38,61,,,,,,,,,,,
Uttar Pradesh,KHERI,2003,Summer     ,Urad,266,118,0.44,1047.5,2,44,31,37,70,,,,,,,,,,,
Uttar Pradesh,SITAPUR,2003,Whole Year ,Turmeric,65,118,1.82,1047.5,1,43,38,32,71,,,,,,,,,,,
Uttar Pradesh,FIROZABAD,2004,Kharif     ,Sesamum,736,118,0.16,642.3,1,43,30,37,65,,,,,,,,,,,
Uttar Pradesh,MAU,2005,Whole Year ,Sweet potato,9,118,13.11,770.3,1,41,9,26,64,,,,,,,,,,,
Uttar Pradesh,SULTANPUR,2005,Kharif     ,Small millets,180,118,0.66,725.7,1,44,34,39,62,,,,,,,,,,,
Uttar Pradesh,MORADABAD,2006,Kharif     ,Sesamum,705,118,0.17,529.3,2,43,30,37,66,,,,,,,,,,,
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2007,Rabi       ,Other  Rabi pulses,126,118,0.94,572.5,0,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,SITAPUR,2007,Kharif     ,Dry chillies,122,118,0.97,572.5,1,43,38,32,71,,,,,,,,,,,
Uttar Pradesh,GHAZIABAD,2008,Rabi       ,Garlic,20,118,5.9,799.8,2,43,28,36,70,,,,,,,,,,,
Uttar Pradesh,HAMIRPUR,2008,Rabi       ,Garlic,20,118,5.9,799.8,2,44,31,38,61,,,,,,,,,,,
Uttar Pradesh,PRATAPGARH,2008,Kharif     ,Moong(Green Gram),320,118,0.37,953.3,2,42,10,27,65,,,,,,,,,,,
Uttar Pradesh,AGRA,2009,Summer     ,Maize,81,118,1.46,549.2,2,40,36,31,55,,,,,,,,,,,
Uttar Pradesh,SAHARANPUR,2010,Rabi       ,Barley,45,118,2.62,820.7,1,42,8,26,61,,,,,,,,,,,
Uttar Pradesh,VARANASI,2010,Kharif     ,Sannhamp,361,118,0.33,692.2,2,43,32,38,76,,,,,,,,,,,
Uttar Pradesh,KAUSHAMBI,2011,Kharif     ,Maize,118,118,1,777.4,2,42,10,27,63,,,,,,,,,,,
Uttar Pradesh,MAU,2011,Kharif     ,Bajra,80,118,1.48,781.2,1,41,9,26,64,,,,,,,,,,,
Uttar Pradesh,AZAMGARH,2012,Summer     ,Urad,170,118,0.69,602.7,2,42,36,30,60,,,,,,,,,,,
Uttar Pradesh,MEERUT,2012,Kharif     ,Dry chillies,147,118,0.8,389.6,1,40,8,26,63,,,,,,,,,,,
Uttar Pradesh,KANPUR DEHAT,2013,Kharif     ,Dry chillies,146,118,0.81,932.8,2,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,GONDA,2014,Kharif     ,Dry chillies,143,118,0.83,486.9,1,40,8,25,65,,,,,,,,,,,
West Bengal,MURSHIDABAD,2001,Kharif     ,Maize,51,118,2.31,2612.6,2,35,11,26,77,,,,,,,,,,,
West Bengal,MALDAH,2005,Rabi       ,Linseed,269,118,0.44,2807.7,0,34,13,26,76,,,,,,,,,,,
West Bengal,BANKURA,2008,Kharif     ,Groundnut,109,118,1.08,2689.9,0,38,10,24,64,,,,,,,,,,,
West Bengal,HOWRAH,2008,Summer     ,Moong(Green Gram),265,118,0.45,2689.9,0,36,13,27,75,,,,,,,,,,,
West Bengal,MURSHIDABAD,2011,Kharif     ,Sunflower,108,118,1.09,2418.7,2,35,11,26,77,,,,,,,,,,,
West Bengal,MALDAH,2012,Summer     ,Sesamum,180,118,0.66,2632.2,0,34,13,26,76,,,,,,,,,,,
West Bengal,MEDINIPUR EAST,2014,Kharif     ,Urad,425,118,0.28,2322.6,2,28,14,22,72,,,,,,,,,,,
Uttar Pradesh,AURAIYA,2001,Kharif     ,Groundnut,139,117,0.84,661.7,2,44,38,32,56,,,,,,,,,,,
Uttar Pradesh,BAGHPAT,2001,Rabi       ,Peas & beans (Pulses),97,117,1.21,661.7,1,40,8,26,63,,,,,,,,,,,
Uttar Pradesh,UNNAO,2001,Rabi       ,Linseed,278,117,0.42,661.7,2,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2002,Rabi       ,Maize,106,117,1.1,625.2,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,MEERUT,2003,Rabi       ,Gram,112,117,1.04,1047.5,1,40,8,26,63,,,,,,,,,,,
Uttar Pradesh,RAMPUR,2004,Kharif     ,Maize,99,117,1.18,642.3,2,39,8,25,67,,,,,,,,,,,
Uttar Pradesh,MAU,2005,Kharif     ,Jowar,92,117,1.27,770.3,1,41,9,26,64,,,,,,,,,,,
Uttar Pradesh,MIRZAPUR,2006,Rabi       ,Maize,37,117,3.16,632.1,1,42,10,27,65,,,,,,,,,,,
Uttar Pradesh,SHRAVASTI,2006,Rabi       ,Other  Rabi pulses,121,117,0.97,529.3,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,BIJNOR,2007,Summer     ,Rice,45,117,2.6,572.5,0,36,6,23,68,,,,,,,,,,,
Uttar Pradesh,RAMPUR,2007,Rabi       ,Turmeric,38,117,3.08,572.5,2,39,8,25,67,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2007,Summer     ,Tobacco,47,117,2.49,572.5,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,AMROHA,2009,Rabi       ,Masoor,146,117,0.8,549.2,1,38,8,23,67,,,,,,,,,,,
Uttar Pradesh,JAUNPUR,2009,Rabi       ,Masoor,124,117,0.94,610.2,2,43,30,37,64,,,,,,,,,,,
Uttar Pradesh,BAHRAICH,2011,Kharif     ,Sesamum,539,117,0.22,777.4,2,43,31,37,59,,,,,,,,,,,
Uttar Pradesh,RAE BARELI,2011,Summer     ,Moong(Green Gram),226,117,0.52,777.4,2,43,37,31,58,,,,,,,,,,,
Uttar Pradesh,MAHARAJGANJ,2012,Kharif     ,Maize,59,117,1.98,602.7,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,SONBHADRA,2012,Kharif     ,Sweet potato,9,117,13,602.7,1,42,10,27,65,,,,,,,,,,,
Uttar Pradesh,AMETHI,2013,Rabi       ,Maize,33,117,3.55,932.8,2,43,37,31,58,,,,,,,,,,,
Uttar Pradesh,BALRAMPUR,2013,Rabi       ,Maize,33,117,3.55,932.8,2,41,25,33,58,,,,,,,,,,,
Uttar Pradesh,JAUNPUR,2013,Rabi       ,Garlic,20,117,5.85,1041.4,2,43,30,37,64,,,,,,,,,,,
Uttar Pradesh,AGRA,2014,Kharif     ,Maize,45,117,2.6,486.9,2,40,36,31,55,,,,,,,,,,,
Uttar Pradesh,AMBEDKAR NAGAR,2014,Rabi       ,Coriander,241,117,0.49,486.9,1,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,ETAWAH,2014,Kharif     ,Jowar,131,117,0.89,486.9,2,42,8,26,61,,,,,,,,,,,
Uttar Pradesh,FATEHPUR,2014,Rabi       ,Maize,49,117,2.39,486.9,2,44,30,37,63,,,,,,,,,,,
West Bengal,MALDAH,2001,Rabi       ,Moong(Green Gram),325,117,0.36,2612.6,0,34,13,26,76,,,,,,,,,,,
West Bengal,MALDAH,2002,Rabi       ,Moong(Green Gram),325,117,0.36,2547,0,34,13,26,76,,,,,,,,,,,
West Bengal,BANKURA,2010,Kharif     ,Jute,6,117,19.5,2612.3,0,38,10,24,64,,,,,,,,,,,
West Bengal,COOCHBEHAR,2013,Summer     ,Sesamum,154,117,0.76,2406.1,0,34,29,26,77,,,,,,,,,,,
West Bengal,COOCHBEHAR,2014,Rabi       ,Masoor,219,117,0.53,2322.6,0,34,29,26,77,,,,,,,,,,,
Uttar Pradesh,BAHRAICH,2002,Summer     ,Urad,218,116,0.53,625.2,2,43,31,37,59,,,,,,,,,,,
Uttar Pradesh,PILIBHIT,2003,Kharif     ,Urad,212,116,0.55,1047.5,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,BIJNOR,2004,Rabi       ,Gram,126,116,0.92,642.3,0,36,6,23,68,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2004,Rabi       ,Linseed,253,116,0.46,642.3,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,SITAPUR,2004,Whole Year ,Dry chillies,124,116,0.94,642.3,1,43,38,32,71,,,,,,,,,,,
Uttar Pradesh,ETAH,2005,Kharif     ,Jowar,123,116,0.94,725.7,1,39,8,25,67,,,,,,,,,,,
Uttar Pradesh,DEORIA,2006,Rabi       ,Gram,164,116,0.71,632.1,2,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,JHANSI,2006,Summer     ,Onion,10,116,11.6,529.3,2,42,8,26,61,,,,,,,,,,,
Uttar Pradesh,MIRZAPUR,2006,Kharif     ,Small millets,129,116,0.9,632.1,1,42,10,27,65,,,,,,,,,,,
Uttar Pradesh,MUZAFFARNAGAR,2006,Whole Year ,Banana,3,116,38.67,529.3,2,43,29,36,57,,,,,,,,,,,
Uttar Pradesh,RAE BARELI,2006,Rabi       ,Maize,37,116,3.14,529.3,2,43,37,31,58,,,,,,,,,,,
Uttar Pradesh,AGRA,2007,Kharif     ,Urad,266,116,0.44,572.5,2,40,36,31,55,,,,,,,,,,,
Uttar Pradesh,GONDA,2008,Kharif     ,Dry chillies,116,116,1,799.8,1,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,FIROZABAD,2009,Kharif     ,Jowar,122,116,0.95,549.2,1,43,30,37,65,,,,,,,,,,,
Uttar Pradesh,JAUNPUR,2010,Rabi       ,Masoor,150,116,0.77,692.2,2,43,30,37,64,,,,,,,,,,,
Uttar Pradesh,AZAMGARH,2011,Summer     ,Urad,175,116,0.66,781.2,2,42,36,30,60,,,,,,,,,,,
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Groundnut,136,116,0.85,777.4,2,44,31,38,61,,,,,,,,,,,
Uttar Pradesh,JALAUN,2011,Rabi       ,Linseed,263,116,0.44,777.4,1,45,34,40,61,,,,,,,,,,,
Uttar Pradesh,BAREILLY,2013,Rabi       ,Turmeric,40,116,2.9,932.8,2,41,27,34,60,,,,,,,,,,,
Uttar Pradesh,BAREILLY,2014,Rabi       ,Turmeric,41,116,2.83,486.9,2,41,27,34,60,,,,,,,,,,,
Uttar Pradesh,HAPUR,2014,Rabi       ,Masoor,216,116,0.54,486.9,1,43,28,36,74,,,,,,,,,,,
West Bengal,DINAJPUR UTTAR,2003,Rabi       ,Khesari,290,116,0.4,2723.3,1,34,13,26,76,,,,,,,,,,,
West Bengal,HOWRAH,2007,Summer     ,Maize,89,116,1.3,2638.9,0,36,13,27,75,,,,,,,,,,,
West Bengal,DARJEELING,2008,Rabi       ,Maize,85,116,1.36,2689.9,1,14,10,5,54,,,,,,,,,,,
West Bengal,DARJEELING,2010,Rabi       ,Urad,220,116,0.53,2612.3,1,14,10,5,54,,,,,,,,,,,
West Bengal,DARJEELING,2011,Rabi       ,Urad,220,116,0.53,2418.7,1,14,10,5,54,,,,,,,,,,,
West Bengal,COOCHBEHAR,2012,Rabi       ,Masoor,216,116,0.54,2632.2,0,34,29,26,77,,,,,,,,,,,
West Bengal,BIRBHUM,2013,Summer     ,Maize,72,116,1.61,2406.1,2,35,13,26,75,,,,,,,,,,,
Maharashtra,THANE,2007,Kharif     ,Ragi,158,115,0.73,1040.4,1,34,22,28,59,,,,,,,,,,,
Uttar Pradesh,BAHRAICH,2001,Kharif     ,Sesamum,461,115,0.25,661.7,2,43,31,37,59,,,,,,,,,,,
Uttar Pradesh,DEORIA,2001,Kharif     ,Jowar,86,115,1.34,973.8,2,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,MORADABAD,2001,Rabi       ,Gram,115,115,1,661.7,2,43,30,37,66,,,,,,,,,,,
Uttar Pradesh,AURAIYA,2002,Kharif     ,Groundnut,176,115,0.65,625.2,2,44,38,32,56,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2003,Summer     ,Maize,84,115,1.37,1047.5,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,SULTANPUR,2003,Kharif     ,Sunflower,69,115,1.67,1047.5,1,44,34,39,62,,,,,,,,,,,
Uttar Pradesh,MEERUT,2005,Whole Year ,Dry chillies,126,115,0.91,725.7,1,40,8,26,63,,,,,,,,,,,
Uttar Pradesh,GHAZIPUR,2006,Summer     ,Maize,87,115,1.32,529.3,2,44,31,38,65,,,,,,,,,,,
Uttar Pradesh,KAUSHAMBI,2006,Summer     ,Maize,87,115,1.32,529.3,2,42,10,27,63,,,,,,,,,,,
Uttar Pradesh,LUCKNOW,2006,Kharif     ,Groundnut,142,115,0.81,529.3,2,44,33,39,70,,,,,,,,,,,
Uttar Pradesh,AMROHA,2007,Kharif     ,Dry chillies,119,115,0.97,572.5,1,38,8,23,67,,,,,,,,,,,
